instance_id,condition,size,depth,loss,p_feasible,fidelity,conditional_fidelity,entropy,min_conditional_probability,coverage,compile_seconds,optimize_seconds
a_5_positive_01,fidelity,5,3,0.0001285925030281576,0.9999257344042305,0.9998714074969717,0.9999456690578213,0.999969043707083,0.06961002192192522,1.0,0.0010117939673364162,2.0869027376174927
a_5_positive_01,lambda_0.5,5,1,0.09367410713801494,0.9675202009554228,0.849106742427641,0.8776113838131245,0.911406022201903,0.011952411502946608,1.0,0.0004740441218018532,0.8041583993472159
a_5_positive_01,lambda_0.5,5,2,0.008588466324918997,0.9952824265861177,0.9875771632070147,0.9922582141779269,0.9962795133604441,0.04883637217067171,1.0,0.0007802429609000683,1.4659262676723301
a_5_positive_01,lambda_0.5,5,3,0.0005732322306011839,0.9995719871220722,0.9992816727282315,0.9997095612946533,0.9998374921141006,0.06854239505166244,1.0,0.0014759749174118042,2.103227799758315
a_5_positive_01,lambda_1,5,1,0.13640103183350183,0.9203943591451775,0.8681202016629559,0.9432046090213204,0.9554465155143314,0.03371465918500952,1.0,0.0004788888618350029,0.7969798627309501
a_5_positive_01,lambda_1,5,2,0.009140347000051174,0.9932345364526337,0.9908757201873776,0.9976251165473154,0.9993135056992197,0.06179432278193242,1.0,0.0007700282149016857,1.469201823696494
a_5_positive_01,lambda_1,5,3,0.00016599586523080578,0.9999140629517714,0.9998340110147879,0.999919941182998,0.9999719012259494,0.06974704843405564,1.0,0.0008680517785251141,2.097227418795228
a_5_positive_01,lambda_2,5,1,0.17190737006133516,0.8724051541723947,0.8530759169044472,0.9778437378831351,0.9841657369252352,0.04893598789512505,1.0,0.0005196188576519489,0.8007082371041179
a_5_positive_01,lambda_2,5,2,0.01368318252737033,0.9889734173567815,0.9876597640237923,0.9986717000579246,0.9995823176964402,0.06638043675015426,1.0,0.000729723833501339,1.4741140040569007
a_5_positive_01,lambda_2,5,3,0.00047162156380964326,0.9995898168684769,0.9995591102528378,0.9999692807838566,0.999993435707794,0.07051057173208293,1.0,0.0009908243082463741,2.111932153813541
a_5_positive_02,feasibility,5,1,-0.9999913114577992,0.9999956557288996,0.632743805594163,0.6327465544167332,0.9084255081730199,3.02108778755558e-06,0.9090909090909091,1.4046051912009716,1.0795247643254697
a_5_positive_02,feasibility,5,2,-0.9999999992567581,0.9999999996283788,0.16841857307949357,0.16841857314208147,0.8550570917773596,5.552741045223959e-13,0.9090909090909091,2.454455257859081,2.147073714528233
a_5_positive_02,feasibility,5,3,-0.9999999998912013,0.9999999999456007,0.09239568763754655,0.0923956876425728,0.7042560381736002,5.366822227947879e-13,0.9090909090909091,3.7973591941408813,3.2131929374299943
a_5_positive_02,feasibility,5,4,-0.999999999946934,0.9999999999734669,0.07746414570290609,0.07746414570496146,0.5546547626829442,1.0351968416857502e-13,0.9090909090909091,5.4465073039755225,4.300981443375349
a_5_positive_02,feasibility,5,5,-0.9999999997897768,0.9999999998948885,0.26622792960142716,0.2662279296294108,0.811810894089816,5.3393731003561667e-14,0.9090909090909091,6.744008308742195,5.5532103683799505
a_5_positive_02,feasibility,5,6,-0.999999999986076,0.9999999999930379,0.25256183535157517,0.25256183535333354,0.5997157428717225,1.2385597140225664e-12,0.9090909090909091,8.606913869269192,6.707004604395479
a_5_positive_02,feasibility,5,7,-0.999999999928139,0.9999999999640695,0.3025068317043033,0.3025068317151725,0.7889841814609677,3.802437324513929e-12,0.9090909090909091,10.546444909181446,7.802688833791763
a_5_positive_02,feasibility,5,8,-0.9999999999123863,0.9999999999561929,0.09539175860897227,0.0953917586131511,0.5124811984436456,0.003763524876969227,1.0,12.442164440173656,8.891551056876779
a_5_positive_02,fidelity,5,1,0.07293754852586105,0.9904509924848802,0.9270624514741389,0.936000325617616,0.9513879829790012,0.025240772026386065,1.0,0.0005260808393359184,1.1202327064238489
a_5_positive_02,fidelity,5,2,0.001213763824978259,0.9990200810168375,0.9987862361750217,0.9997659257844169,0.9998932671688749,0.08811084351879965,1.0,0.0008940380066633224,2.161258915439248
a_5_positive_02,fidelity,5,3,1.990382643966711e-06,0.9999989361989188,0.9999980096173563,0.9999990734174519,0.9999996738032154,0.09074090149459493,1.0,0.001359695103019476,3.2777701495215297
a_5_positive_02,lambda_0.5,5,1,0.04065259375649882,0.9934760504444695,0.9256640691488642,0.9317427115980632,0.9491452036029601,0.02214308510044056,1.0,0.000637413002550602,1.0985237071290612
a_5_positive_02,lambda_0.5,5,2,0.0018608036969708364,0.9983605399554876,0.9979185784187188,0.9995573126950826,0.9998926325623251,0.08651111067753241,1.0,0.0009324545972049236,2.193609559442848
a_5_positive_02,lambda_0.5,5,3,0.0001002529294314436,0.9999420758774485,0.9998574231674067,0.9999153423862401,0.9999737240765877,0.08954787210866981,1.0,0.0013690600171685219,3.2760311607271433
a_5_positive_02,lambda_1,5,1,0.07354250887416391,0.9906741178466517,0.9270563678189201,0.9357833732791845,0.9512790215476199,0.02505006628066866,1.0,0.0005508828908205032,1.1259596566669643
a_5_positive_02,lambda_1,5,2,0.0020554996568815653,0.9981577654155968,0.9979448932274105,0.9997867349275216,0.9999139704810864,0.08845835613348012,1.0,0.000940962228924036,2.1817771694622934
a_5_positive_02,lambda_1,5,3,1.2131124571657104e-05,0.9999897541358862,0.9999878688947444,0.9999981147395421,0.9999991642195732,0.09055391937836942,1.0,0.0014432999305427074,3.306367432232946
a_5_positive_02,lambda_2,5,1,0.13660490921839374,0.9881730193489362,0.9265219281386939,0.937611035716335,0.9521438428772284,0.02693708978656414,1.0,0.0005988492630422115,1.1410596924833953
a_5_positive_02,lambda_2,5,2,0.002691244078868227,0.9975594175086732,0.9974343925950433,0.9998746692062292,0.9999559267690112,0.0889589271690388,1.0,0.000891868956387043,2.189378472045064
a_5_positive_02,lambda_2,5,3,0.0007494018601146291,0.9992815762937721,0.9992660983445489,0.9999845109230567,0.9999950605107684,0.09005112878217893,1.0,0.0014652498066425323,3.3042811253108084
a_5_quadratic_01,feasibility,5,1,-0.9999999986211687,0.9999999993105845,0.17966193781377512,0.17966193793763685,0.8469091987761017,0.00036412797492979467,1.0,0.7433890881948173,0.6058579874224961
a_5_quadratic_01,feasibility,5,2,-0.999999999968471,0.9999999999842355,0.06694478946475405,0.0669447894658094,0.829674786033689,0.0005982915994875243,1.0,1.4283328270539641,1.0942273698747158
a_5_quadratic_01,feasibility,5,3,-0.999999999962546,0.999999999981273,0.12699008201465112,0.12699008201702927,0.7913258706702649,0.0018210738425514486,1.0,1.9355310606770217,1.5128877060487866
a_5_quadratic_01,feasibility,5,4,-0.9999999999765272,0.9999999999882635,0.13715158968289162,0.1371515896845013,0.756898091808003,0.001418168201453512,1.0,2.575248987879604,2.0539894471876323
a_5_quadratic_01,feasibility,5,5,-0.9999999999669649,0.9999999999834825,0.067918833083391,0.06791883308451285,0.8274647785112154,0.00204027483102693,1.0,3.272940136026591,2.543546277564019
a_5_quadratic_01,feasibility,5,6,-0.9999999999776024,0.9999999999888014,0.04613744923900533,0.04613744923952201,0.7536661177795212,0.00361950693836692,1.0,4.0600928026251495,3.1684781527146697
a_5_quadratic_01,feasibility,5,7,-0.9999999999919549,0.9999999999959771,0.027332381667671532,0.027332381667781486,0.7555870596880584,9.93428685338919e-05,1.0,4.651202157139778,3.713057869579643
a_5_quadratic_01,feasibility,5,8,-0.9999999999885771,0.9999999999942886,0.0057301477845958645,0.005730147784628592,0.7228830240422068,8.774914607140332e-05,1.0,5.806624597869813,4.241783242672682
a_5_quadratic_01,fidelity,5,1,0.06990269767790185,0.9828966924110466,0.9300973023220981,0.9462818519010054,0.9902446885596258,0.018496366247933403,1.0,0.0004705782048404217,0.5961353476159275
a_5_quadratic_01,fidelity,5,2,3.8625033949562065e-05,0.9999880462686641,0.9999613749660504,0.9999733283785609,0.9999941686341096,0.045048874061649674,1.0,0.0006197863258421421,1.1309799747541547
a_5_quadratic_01,lambda_0.5,5,1,0.041204071026341216,0.9910357192295083,0.9271341517814791,0.9355204194883003,0.9897839334312042,0.015942936695628795,1.0,0.0004797498695552349,0.5922931977547705
a_5_quadratic_01,lambda_0.5,5,2,3.8031343975786225e-05,0.9999882159466579,0.9999357219839897,0.9999475054187329,0.999982925914286,0.044789656629702794,1.0,0.0006125732325017452,1.0994751718826592
a_5_quadratic_01,lambda_1,5,1,0.07080841329934962,0.9835869636134622,0.9300843800011794,0.9456046230871878,0.9902109640859273,0.018321377805342876,1.0,0.00033345213159918785,0.5867547853849828
a_5_quadratic_01,lambda_1,5,2,6.654143959672343e-05,0.9999867119255066,0.999933459268038,0.9999467466348967,0.9999737927832342,0.04459696538672207,1.0,0.0006602071225643158,1.1046448284760118
a_5_quadratic_01,lambda_2,5,1,0.11753103230150963,0.9625278046054291,0.9239983763417794,0.9599705815465309,0.99103587931407,0.02243950471730979,1.0,0.00038136309012770653,0.5938685946166515
a_5_quadratic_01,lambda_2,5,2,0.0004179727857636095,0.9996545839662808,0.9996183181213909,0.9999637216239773,0.9999867452356959,0.04495278617683869,1.0,0.0006648106500506401,1.132257045712322
a_5_quadratic_02,feasibility,5,1,-0.999999983053331,0.9999999915266656,0.12021525279481367,0.12021525381343771,0.8531932504623162,1.4722255401441798e-09,0.875,0.939995895139873,0.8937508510425687
a_5_quadratic_02,feasibility,5,2,-0.9999999999456262,0.9999999999728132,0.07900493494547502,0.07900493494762291,0.8407193450381023,0.002324551262334012,1.0,1.8095181491225958,1.6269913758151233
a_5_quadratic_02,feasibility,5,3,-0.9999999999776457,0.9999999999888228,0.04206093369053631,0.042060933691006434,0.7951919350310505,0.0016868357331421494,1.0,2.709651972167194,2.3798725428059697
a_5_quadratic_02,feasibility,5,4,-0.9999999999846179,0.999999999992309,0.028164322090886332,0.028164322091102943,0.8107722764623463,0.0003772237153767056,1.0,3.808184620924294,3.174259330611676
a_5_quadratic_02,feasibility,5,5,-0.9999999999803635,0.9999999999901817,0.15609635586322781,0.15609635586476042,0.7988155103509433,0.00014384798903123544,1.0,4.933251400012523,3.9791651647537947
a_5_quadratic_02,feasibility,5,6,-0.999999999981072,0.9999999999905362,0.00546492543466568,0.005464925434717399,0.802926861276184,7.859813537218256e-05,1.0,6.2090009758248925,4.796264783944935
a_5_quadratic_02,feasibility,5,7,-0.9999999999818723,0.9999999999909363,0.09051224820135757,0.09051224820217796,0.7775695322222661,2.4046333793845405e-05,0.9583333333333334,7.19353704713285,5.631972368806601
a_5_quadratic_02,feasibility,5,8,-0.9999999999893752,0.9999999999946877,0.00031796748731507425,0.0003179674873167634,0.7103175785804321,2.608887002999426e-05,0.9583333333333334,8.428382495883852,6.572099618148059
a_5_quadratic_02,fidelity,5,1,0.05524478738046169,0.9783093211193014,0.9447552126195381,0.9657019433675912,0.9914869817576267,0.023813657154370588,1.0,0.0005992930382490158,0.8961247666738927
a_5_quadratic_02,fidelity,5,2,0.0013655651989962399,0.9994205616956323,0.9986344348010038,0.9992134173292425,0.9998992503107983,0.039754515111611086,1.0,0.0008353791199624538,1.650524575728923
a_5_quadratic_02,fidelity,5,3,4.656558530552468e-05,0.9999930750209537,0.9999534344146941,0.9999603591192281,0.9999823525299725,0.040857244529978555,1.0,0.0011554481461644173,2.4097217367962003
a_5_quadratic_02,lambda_0.5,5,1,0.036550695639715636,0.9860177828584883,0.9415119405959113,0.9548630430035921,0.9875628796831558,0.022820586649744207,1.0,0.0005966252647340298,0.8908252590335906
a_5_quadratic_02,lambda_0.5,5,2,0.002404706867749795,0.9993707592335159,0.9958220614222856,0.9964490677974688,0.9989851499930394,0.03533122018475815,1.0,0.0007957760244607925,1.6298808502033353
a_5_quadratic_02,lambda_0.5,5,3,0.0002033719139808987,0.9999852061231789,0.9996080556284603,0.9996228439256809,0.9998666460808753,0.039886748648048816,1.0,0.0011687860824167728,2.4405238698236644
a_5_quadratic_02,lambda_1,5,1,0.05598762022543535,0.9784815117620529,0.9447541033858093,0.9655308680125114,0.9914415442166558,0.023779174304672676,1.0,0.00047472119331359863,0.8869516826234758
a_5_quadratic_02,lambda_1,5,2,0.001937072080446911,0.9994697557965336,0.9980636738818798,0.9985931721230191,0.9996281648908507,0.037692250561319064,1.0,0.0008727959357202053,1.6705762296915054
a_5_quadratic_02,lambda_1,5,3,0.0004685488522432335,0.9998458025211939,0.999531499619946,0.9996856486265628,0.9999070904764359,0.03948909851331929,1.0,0.001122322864830494,2.4163834927603602
a_5_quadratic_02,lambda_2,5,1,0.0854529632540022,0.9654945768867411,0.9408997900309372,0.974526229929628,0.9932498576707345,0.026211888442548726,1.0,0.000596263911575079,0.8961763978004456
a_5_quadratic_02,lambda_2,5,2,0.008631020789100052,0.9970905099458318,0.9942380679467505,0.9971392346325347,0.9990795554042289,0.036045007505232936,1.0,0.0008164942264556885,1.6093559539876878
a_5_quadratic_02,lambda_2,5,3,0.00035421461345941374,0.999818363052287,0.9997320898926546,0.9999137111671274,0.999965489440984,0.03970999638928245,1.0,0.001044434029608965,2.46004750020802
a_5_quadratic_03,feasibility,5,1,-0.9999174191487727,0.9999587095743864,0.5656859193327202,0.5657092777095704,0.825801826683044,0.003759979829259352,1.0,1.3731931620277464,1.0783044029958546
a_5_quadratic_03,feasibility,5,2,-0.999999990893985,0.9999999954469925,0.0957321124466185,0.09573211288248754,0.7805639704183914,0.0021047897481625685,1.0,2.4448271840810776,2.1425746865570545
a_5_quadratic_03,feasibility,5,3,-0.9999999999778137,0.9999999999889067,0.009618179313094565,0.009618179313201263,0.6957523106407275,0.0030914964821955795,1.0,3.799463147763163,3.220998991280794
a_5_quadratic_03,feasibility,5,4,-0.9999999999400724,0.9999999999700363,0.014016610503098987,0.014016610503518975,0.6208810314053149,0.0008094466156599118,1.0,5.317890508566052,4.268554931972176
a_5_quadratic_03,feasibility,5,5,-0.9999999999861411,0.9999999999930702,0.022240973918282347,0.022240973918436473,0.4356094214977717,1.30533328959414e-05,0.9473684210526315,6.708739082328975,5.465415470767766
a_5_quadratic_03,feasibility,5,6,-0.9999999999774807,0.99999999998874,0.05735234477295265,0.05735234477359844,0.4738521651242562,0.00010554195833078913,1.0,8.561200685799122,6.567029761616141
a_5_quadratic_03,feasibility,5,7,-0.9999999999927747,0.9999999999963874,0.04399993514660926,0.04399993514676821,0.21774346660087435,3.2957483944952535e-05,0.8947368421052632,10.45277706393972,7.862216989509761
a_5_quadratic_03,feasibility,5,8,-0.9999999999944682,0.9999999999972342,0.025732627315251586,0.02573262731532276,0.5008799100495034,3.396145128963415e-06,0.8947368421052632,12.679090826772153,9.136914121452719
a_5_quadratic_03,fidelity,5,1,0.08355388239593875,0.9749472258814978,0.9164461176040613,0.9399956154298066,0.9783983889453689,0.02544490601693161,1.0,0.0005359100177884102,1.1020830450579524
a_5_quadratic_03,fidelity,5,2,0.0005282546834114823,0.9997818595163609,0.999471745316588,0.9996898181370055,0.9998835227203831,0.05016760423956702,1.0,0.0008791889995336533,2.0991510087624192
a_5_quadratic_03,lambda_0.5,5,1,0.05204299495624032,0.9846031739983006,0.9124393054632625,0.926707662090918,0.9738256159597904,0.023276084701523814,1.0,0.0005435221828520298,1.0945563353598118
a_5_quadratic_03,lambda_0.5,5,2,0.002435146466841953,0.9990979047439187,0.9960345682388457,0.996933897578478,0.9991454356237156,0.04677536920096803,1.0,0.0010059024207293987,2.1272876472212374
a_5_quadratic_03,lambda_0.5,5,3,3.5942295025792603e-06,0.9999982890591312,0.9999945224883081,0.9999962334227325,0.999998491612204,0.05233568306041299,1.0,0.0013445466756820679,3.2656943420879543
a_5_quadratic_03,lambda_1,5,1,0.08504559001475775,0.9755850363774762,0.9164347045230193,0.939369373607766,0.9782483747792603,0.02550662937611739,1.0,0.0005294932052493095,1.1129248552024364
a_5_quadratic_03,lambda_1,5,2,0.0032548447703090178,0.9983184746175752,0.9967478008061764,0.9984266806121158,0.9995077773379492,0.04835189577025625,1.0,0.0009965598583221436,2.1288207047618926
a_5_quadratic_03,lambda_1,5,3,8.084579369405098e-06,0.9999947739807596,0.9999919154355695,0.999997141439871,0.9999989065394359,0.05240521629093888,1.0,0.0011568567715585232,3.1574541460722685
a_5_quadratic_03,lambda_2,5,1,0.13871509323861364,0.9567972491598408,0.9111042759260138,0.9522438288007729,0.981403925971117,0.025272285775418186,1.0,0.0005358429625630379,1.1276317602023482
a_5_quadratic_03,lambda_2,5,2,0.005145609066094514,0.9966016257912595,0.9957309772415206,0.9991263825713231,0.9996310072657808,0.04763963308524917,1.0,0.0009108688682317734,2.1584922107867897
a_5_quadratic_03,lambda_2,5,3,2.0484523314046044e-05,0.9999856669230043,0.9999825912439296,0.9999969242768407,0.9999989523583004,0.05242601105010906,1.0,0.001397422980517149,3.300613958388567
a_6_equality_01,feasibility,6,1,-0.9588786403249696,0.9794393201624848,0.319875091054283,0.32659000355552104,0.5747790550025711,0.0001290679933268172,0.8571428571428571,2.599123002961278,2.6758947111666203
a_6_equality_01,feasibility,6,2,-0.9999370444552353,0.9999685222276177,0.4552269843844951,0.4552413143669678,0.5466652402556672,3.951884389570693e-10,0.5714285714285714,5.377251535188407,5.442162319086492
a_6_equality_01,feasibility,6,3,-0.9999859613327813,0.9999929806663906,0.46667585482748103,0.46667913060398725,0.5831895345492352,1.0432504766917512e-14,0.5714285714285714,8.956210264004767,7.945995866321027
a_6_equality_01,feasibility,6,4,-0.9999999911351207,0.9999999955675604,0.15985710624234148,0.15985710695089847,0.8646675176729071,6.1247116077316e-11,0.8571428571428571,12.839689143933356,10.861486419569701
a_6_equality_01,feasibility,6,5,-0.999999999553097,0.9999999997765485,0.021764998604249058,0.02176499860911248,0.8600803397055096,6.221852789175313e-15,0.8571428571428571,17.656965631991625,14.496182390488684
a_6_equality_01,feasibility,6,6,-0.999999999351834,0.999999999675917,0.34688779953191823,0.34688779964433863,0.7834894612720718,3.1850497192343e-11,0.8571428571428571,23.261576193384826,18.318215865641832
a_6_equality_01,feasibility,6,7,-0.9999999995647415,0.9999999997823708,0.10003216377302582,0.10003216379479574,0.9059897435558005,2.5031240280847684e-14,0.8571428571428571,31.829460724256933,22.21158473752439
a_6_equality_01,feasibility,6,8,-0.9999999995881397,0.9999999997940698,0.05957425917635568,0.059574259188623815,0.7624857522832128,1.2994784957913234e-12,0.8571428571428571,38.99838110106066,24.719794323202223
a_6_equality_01,fidelity,6,1,0.10326664933439128,0.9025450510956249,0.8967333506656088,0.9935607641713163,0.9937750748684372,0.09147800612159926,1.0,0.0011935262009501457,2.7624181285500526
a_6_equality_01,fidelity,6,2,0.007634549985782541,0.9936360170830806,0.9923654500142175,0.9987212952761183,0.9988976192341186,0.12227450502564947,1.0,0.0022055860608816147,5.480618393979967
a_6_equality_01,fidelity,6,3,0.000667858098871226,0.9994077677297367,0.9993321419011288,0.9999243293567953,0.9999718902309795,0.13982736037041463,1.0,0.0033540953882038593,8.273878728505224
a_6_equality_01,lambda_0.5,6,1,0.0996216445294757,0.9058870257534269,0.895906559876557,0.9889826594341947,0.9895817906119516,0.07767329327850668,1.0,0.0011691758409142494,2.7635331945493817
a_6_equality_01,lambda_0.5,6,2,0.009197184406852132,0.9917817773501572,0.9898399444875082,0.9980420764859815,0.9981583509018518,0.11837672733572416,1.0,0.0021121581085026264,5.393420667853206
a_6_equality_01,lambda_0.5,6,3,0.000933632049317179,0.9991918684099862,0.9989410703331509,0.9997489990813933,0.9998290887524475,0.13616603244677836,1.0,0.003029109910130501,7.792021381203085
a_6_equality_01,lambda_0.5,6,4,2.8552129098857737e-05,0.9999794547455958,0.9999634413252131,0.9999839862506107,0.9999855168363616,0.1413657646952812,1.0,0.003969142679125071,11.22224563639611
a_6_equality_01,lambda_1,6,1,0.10414316430139892,0.9016252587719975,0.89642430282574,0.9942315769266035,0.9944031129675623,0.09397695201656611,1.0,0.0012693637982010841,2.7776141641661525
a_6_equality_01,lambda_1,6,2,0.010083510491350034,0.9923569862434536,0.9899351422587668,0.9975595032651963,0.9975348318154069,0.12401282774118667,1.0,0.00206713005900383,5.484779733698815
a_6_equality_01,lambda_1,6,3,0.002314821376799059,0.9982587594301086,0.997686177365372,0.9994264191930924,0.999437627070973,0.131847115876329,1.0,0.003379326779395342,8.27981746243313
a_6_equality_01,lambda_1,6,4,0.0001605443587670008,0.9998497421936449,0.9998394571868678,0.9999897134475881,0.9999920622400997,0.14139297636912218,1.0,0.004239117261022329,11.374471964780241
a_6_equality_01,lambda_2,6,1,0.10833252025381002,0.8963987959269394,0.8942782228631527,0.9976343419096253,0.9976531930413597,0.11054765444485734,1.0,0.0012773377820849419,2.7766297152265906
a_6_equality_01,lambda_2,6,2,0.019708065843845102,0.9843182232438374,0.9823366483833106,0.9979868554561587,0.9980140201757649,0.11638077870498345,1.0,0.0026449551805853844,5.422957366332412
a_6_equality_01,lambda_2,6,3,0.005387882701302749,0.994862189735632,0.9947377959295313,0.9998749637815326,0.9998955393061032,0.1370986778040641,1.0,0.003184687811881304,8.189396663103253
a_6_equality_01,lambda_2,6,4,0.00231922983621502,0.9978121511533303,0.9977466043794309,0.9999343095052273,0.9999371648218394,0.1387141387479312,1.0,0.004252532962709665,11.002271625213325
a_6_equality_01,lambda_2,6,5,9.55484559294062e-05,0.9999073139544054,0.9999058828818909,0.9999985687948327,0.9999994671717946,0.1425918432322442,1.0,0.005832375027239323,14.757738367188722
a_6_equality_02,feasibility,6,1,-0.9965914666434867,0.9982957333217434,0.8718967688173123,0.873385250196503,0.890303588320674,0.011466505318143664,1.0,2.6235847109928727,2.6227154433727264
a_6_equality_02,feasibility,6,2,-0.9999906420582201,0.99999532102911,0.7984824169747113,0.7984861530681776,0.8613507940789634,9.38488152906282e-09,0.8,5.380501756910235,5.346598485950381
a_6_equality_02,feasibility,6,3,-0.9999671385692306,0.9999835692846153,0.7769626376144154,0.7769754038761374,0.8455317241310942,1.1101012095554853e-10,0.8,9.205983045976609,8.222932843491435
a_6_equality_02,feasibility,6,4,-0.9999999965721247,0.9999999982860623,0.7835073789086117,0.7835073802514945,0.8572624149075843,2.51627876233609e-12,0.8,13.104944252874702,11.168579117394984
a_6_equality_02,feasibility,6,5,-0.9999999993503361,0.9999999996751681,0.79239503600223,0.7923950362596253,0.8551949167860602,2.644866456533234e-12,0.8,18.319086944684386,15.41672591958195
a_6_equality_02,feasibility,6,6,-0.9999999993944819,0.999999999697241,0.7536123443993512,0.7536123446275141,0.8357919180536695,6.1295406292845e-11,0.8,22.913422950077802,18.986577589530498
a_6_equality_02,feasibility,6,7,-0.9999999996538311,0.9999999998269156,0.7816215750975288,0.7816215752328154,0.849772167562958,3.3274360910675353e-13,0.8,31.85618935385719,21.594692120794207
a_6_equality_02,feasibility,6,8,-0.9999999997181515,0.9999999998590757,0.7815895075787658,0.7815895076889107,0.8454229199630287,3.9328276961943564e-13,0.8,40.3355650738813,25.79061964759603
a_6_equality_02,fidelity,6,1,0.027085009015262198,0.9949159954839468,0.9729149909847378,0.9778865707264991,0.9733685935195743,0.12011705703235287,1.0,0.0011842469684779644,2.8029798618517816
a_6_equality_02,fidelity,6,2,0.006403920148102083,0.9941397896126457,0.9935960798518979,0.9994530852034806,0.9993342162549519,0.18435133674367987,1.0,0.002124468330293894,5.432425242383033
a_6_equality_02,fidelity,6,3,0.0008709844388330779,0.9991971939158353,0.9991290155611668,0.9999317668673575,0.9999249195105878,0.19476284049108902,1.0,0.003243404906243086,8.15331865241751
a_6_equality_02,lambda_0.5,6,1,0.017239876916583796,0.9950626528677781,0.9705790770193541,0.9753949404312763,0.9720425473577579,0.11259316915526653,1.0,0.0012372792698442936,2.783294898457825
a_6_equality_02,lambda_0.5,6,2,0.008191579371453983,0.99751969188031,0.986125480801701,0.9885774574964721,0.9857815689661077,0.14633237123828605,1.0,0.002099348232150078,5.49136650422588
a_6_equality_02,lambda_0.5,6,3,0.0026627457618771944,0.9981523840935705,0.9965251364764486,0.9983697402891045,0.9980212365817369,0.174784954150118,1.0,0.0033911769278347492,8.284171822946519
a_6_equality_02,lambda_0.5,6,4,0.00033749181405889894,0.9997121354464453,0.9996129094972954,0.9999007454789918,0.9998766825471485,0.1955081556264035,1.0,0.004346634726971388,11.468028834089637
a_6_equality_02,lambda_1,6,1,0.03399922488195828,0.9876966293238215,0.9662677072544718,0.9783041457942202,0.9759022243917855,0.12019335423952242,1.0,0.0013390830717980862,2.787536491174251
a_6_equality_02,lambda_1,6,2,0.011986030142186799,0.9989898593469544,0.9880250570499894,0.9890241105108587,0.9863084087617654,0.15471415256624937,1.0,0.0021170261316001415,5.396494386717677
a_6_equality_02,lambda_1,6,3,0.004751310917393559,0.9969039688867734,0.9952538138803811,0.998344720195833,0.9979827865155609,0.18501548784428717,1.0,0.003148068208247423,8.159196182154119
a_6_equality_02,lambda_1,6,4,0.00010996707373767123,0.9998997121346777,0.9998900338969696,0.9999903207915848,0.9999885133638843,0.19887057452012624,1.0,0.004698042292147875,11.428568831644952
a_6_equality_02,lambda_2,6,1,0.06588329420962835,0.9767098803118568,0.9559092931173658,0.9787034127392573,0.9747553640724417,0.11070360482769398,1.0,0.0015307744033634663,2.7270904863253236
a_6_equality_02,lambda_2,6,2,0.01792205552672277,0.9892350627973381,0.9856950265999629,0.9964214408379696,0.995545425426729,0.17212114858805086,1.0,0.002414545975625515,5.479279489256442
a_6_equality_02,lambda_2,6,3,0.0023139488442319722,0.9981622996496301,0.9979246130037109,0.9997618757530689,0.9997044529312501,0.19417447991514844,1.0,0.0034612128511071205,8.155721447430551
a_6_equality_02,lambda_2,6,4,0.0006499471976355586,0.9993687574255607,0.9993594110175399,0.9999906476884018,0.9999884180283295,0.19871501868413202,1.0,0.004542276728898287,11.571640990208834
a_6_mixed_01,feasibility,6,1,-0.9998457290887866,0.9999228645443933,0.006329247356285785,0.006329735603325418,0.7540920079660046,3.133101951410432e-06,0.9772727272727273,1.8246289817616343,1.7610898911952972
a_6_mixed_01,feasibility,6,2,-0.9999859879853994,0.9999929939926997,0.00020484691632045477,0.00020484835148950077,0.730469537820192,2.9117427226170514e-07,0.8636363636363636,3.3218956757336855,3.414736954495311
a_6_mixed_01,feasibility,6,3,-0.999999999454174,0.999999999727087,0.039541837131716856,0.03954183714250834,0.8713176341360346,0.00025144025813063906,1.0,5.392719002906233,5.180811433121562
a_6_mixed_01,feasibility,6,4,-0.99999999988967,0.999999999944835,0.005075233011194223,0.005075233011474198,0.7755054486865252,1.5536630082969044e-05,0.9772727272727273,7.203935929108411,7.027648241724819
a_6_mixed_01,feasibility,6,5,-0.9999999999782665,0.9999999999891332,0.036688817847614345,0.03668881784801303,0.7004015595370563,9.711711508171193e-05,1.0,9.778090466745198,8.707379629835486
a_6_mixed_01,feasibility,6,6,-0.9999999999716223,0.9999999999858111,0.0069972618692948265,0.00699726186939411,0.7264102749326824,3.1796084010160704e-05,1.0,12.440063258167356,10.730455324985087
a_6_mixed_01,feasibility,6,7,-0.9999999999539493,0.9999999999769746,0.06428077259848161,0.0642807725999617,0.7818544631773164,0.0001362705725764333,1.0,15.108366292901337,12.769759262446314
a_6_mixed_01,feasibility,6,8,-0.9999999999614575,0.9999999999807287,0.027561620943489216,0.027561620944020364,0.7340910546345943,0.0001393257666751637,1.0,18.66365568106994,15.455858225934207
a_6_mixed_01,fidelity,6,1,0.0748567942788547,0.9790039777641726,0.9251432057211453,0.944984113173847,0.9904672356192018,0.00977304187124531,1.0,0.0009872433729469776,1.8050272483378649
a_6_mixed_01,fidelity,6,2,0.004581826290984967,0.9983005995430021,0.995418173709015,0.9971126674317269,0.9990469946101055,0.018917257881391772,1.0,0.0016207876615226269,3.4390647537074983
a_6_mixed_01,fidelity,6,3,0.0015535212796613039,0.9994614281878922,0.9984464787203386,0.998984503614718,0.9997774667909323,0.02091001097962954,1.0,0.0022490369156003,5.137250075116754
