instance_id,constraint,family,support,status,gate_set,representation,condition,selected_depth,fidelity,n_decision,n_slack,n_allocated,gate_counts,total_gates,algo_wires,zeroed_wires,any_state_wires,total_wires,one_qubit_gates,two_qubit_gates,t_gates
a_6_equality_01,4*x_0 + 3*x_1 + 3*x_2 + 1*x_3 + 3*x_4 + 4*x_5 == 8,equality,6,complete,ftqc,gadget,feasibility,3.0,0.46667585482748103,6,0,6,"{'Hadamard': 6, 'CNOT': 774, 'T': 9108}",9888,6,0,0,6,9114,774,9108
a_6_equality_01,4*x_0 + 3*x_1 + 3*x_2 + 1*x_3 + 3*x_4 + 4*x_5 == 8,equality,6,complete,nisq,gadget,fidelity,3.0,0.9993321419011288,6,0,6,"{'Hadamard': 6, 'CNOT': 774, 'RZ': 189, 'RX': 18}",987,6,0,0,6,213,774,0
a_6_equality_01,4*x_0 + 3*x_1 + 3*x_2 + 1*x_3 + 3*x_4 + 4*x_5 == 8,equality,6,complete,ftqc,gadget,fidelity,3.0,0.9993321419011288,6,0,6,"{'Hadamard': 6, 'CNOT': 774, 'T': 9108}",9888,6,0,0,6,9114,774,9108
a_6_equality_01,4*x_0 + 3*x_1 + 3*x_2 + 1*x_3 + 3*x_4 + 4*x_5 == 8,equality,6,complete,nisq,gadget,lambda_0.5,4.0,0.9999634413252131,6,0,6,"{'Hadamard': 6, 'CNOT': 1032, 'RZ': 252, 'RX': 24}",1314,6,0,0,6,282,1032,0
a_6_equality_01,4*x_0 + 3*x_1 + 3*x_2 + 1*x_3 + 3*x_4 + 4*x_5 == 8,equality,6,complete,ftqc,gadget,lambda_0.5,4.0,0.9999634413252131,6,0,6,"{'Hadamard': 6, 'CNOT': 1032, 'T': 12144}",13182,6,0,0,6,12150,1032,12144
a_6_equality_01,4*x_0 + 3*x_1 + 3*x_2 + 1*x_3 + 3*x_4 + 4*x_5 == 8,equality,6,complete,nisq,gadget,lambda_1,4.0,0.9998394571868678,6,0,6,"{'Hadamard': 6, 'CNOT': 1032, 'RZ': 252, 'RX': 24}",1314,6,0,0,6,282,1032,0
a_6_equality_01,4*x_0 + 3*x_1 + 3*x_2 + 1*x_3 + 3*x_4 + 4*x_5 == 8,equality,6,complete,ftqc,gadget,lambda_1,4.0,0.9998394571868678,6,0,6,"{'Hadamard': 6, 'CNOT': 1032, 'T': 12144}",13182,6,0,0,6,12150,1032,12144
a_6_equality_01,4*x_0 + 3*x_1 + 3*x_2 + 1*x_3 + 3*x_4 + 4*x_5 == 8,equality,6,complete,nisq,gadget,lambda_2,5.0,0.9999058828818909,6,0,6,"{'Hadamard': 6, 'CNOT': 1290, 'RZ': 315, 'RX': 30}",1641,6,0,0,6,351,1290,0
a_6_equality_01,4*x_0 + 3*x_1 + 3*x_2 + 1*x_3 + 3*x_4 + 4*x_5 == 8,equality,6,complete,ftqc,gadget,lambda_2,5.0,0.9999058828818909,6,0,6,"{'Hadamard': 6, 'CNOT': 1290, 'T': 15180}",16476,6,0,0,6,15186,1290,15180
a_6_equality_01,4*x_0 + 3*x_1 + 3*x_2 + 1*x_3 + 3*x_4 + 4*x_5 == 8,equality,6,complete,nisq,penalty_cost_layer,unit_penalty,,,6,0,6,"{'CNOT': 30, 'RZ': 21}",51,6,0,0,6,21,30,0
a_6_equality_01,4*x_0 + 3*x_1 + 3*x_2 + 1*x_3 + 3*x_4 + 4*x_5 == 8,equality,6,complete,ftqc,penalty_cost_layer,unit_penalty,,,6,0,6,"{'CNOT': 30, 'T': 924}",954,6,0,0,6,924,30,924
a_6_equality_02,4*x_0 + 1*x_1 + 2*x_2 + 3*x_3 + 5*x_4 + 2*x_5 == 6,equality,6,complete,nisq,gadget,feasibility,1.0,0.8718967688173123,6,0,6,"{'Hadamard': 6, 'CNOT': 258, 'RZ': 63, 'RX': 6}",333,6,0,0,6,75,258,0
a_6_equality_02,4*x_0 + 1*x_1 + 2*x_2 + 3*x_3 + 5*x_4 + 2*x_5 == 6,equality,6,complete,ftqc,gadget,feasibility,1.0,0.8718967688173123,6,0,6,"{'Hadamard': 6, 'CNOT': 258, 'T': 3036}",3300,6,0,0,6,3042,258,3036
a_6_equality_02,4*x_0 + 1*x_1 + 2*x_2 + 3*x_3 + 5*x_4 + 2*x_5 == 6,equality,6,complete,nisq,gadget,fidelity,3.0,0.9991290155611668,6,0,6,"{'Hadamard': 6, 'CNOT': 774, 'RZ': 189, 'RX': 18}",987,6,0,0,6,213,774,0
a_6_equality_02,4*x_0 + 1*x_1 + 2*x_2 + 3*x_3 + 5*x_4 + 2*x_5 == 6,equality,6,complete,ftqc,gadget,fidelity,3.0,0.9991290155611668,6,0,6,"{'Hadamard': 6, 'CNOT': 774, 'T': 9108}",9888,6,0,0,6,9114,774,9108
a_6_equality_02,4*x_0 + 1*x_1 + 2*x_2 + 3*x_3 + 5*x_4 + 2*x_5 == 6,equality,6,complete,nisq,gadget,lambda_0.5,4.0,0.9996129094972954,6,0,6,"{'Hadamard': 6, 'CNOT': 1032, 'RZ': 252, 'RX': 24}",1314,6,0,0,6,282,1032,0
a_6_equality_02,4*x_0 + 1*x_1 + 2*x_2 + 3*x_3 + 5*x_4 + 2*x_5 == 6,equality,6,complete,ftqc,gadget,lambda_0.5,4.0,0.9996129094972954,6,0,6,"{'Hadamard': 6, 'CNOT': 1032, 'T': 12144}",13182,6,0,0,6,12150,1032,12144
a_6_equality_02,4*x_0 + 1*x_1 + 2*x_2 + 3*x_3 + 5*x_4 + 2*x_5 == 6,equality,6,complete,nisq,gadget,lambda_1,4.0,0.9998900338969696,6,0,6,"{'Hadamard': 6, 'CNOT': 1032, 'RZ': 252, 'RX': 24}",1314,6,0,0,6,282,1032,0
a_6_equality_02,4*x_0 + 1*x_1 + 2*x_2 + 3*x_3 + 5*x_4 + 2*x_5 == 6,equality,6,complete,ftqc,gadget,lambda_1,4.0,0.9998900338969696,6,0,6,"{'Hadamard': 6, 'CNOT': 1032, 'T': 12144}",13182,6,0,0,6,12150,1032,12144
a_6_equality_02,4*x_0 + 1*x_1 + 2*x_2 + 3*x_3 + 5*x_4 + 2*x_5 == 6,equality,6,complete,nisq,gadget,lambda_2,4.0,0.9993594110175399,6,0,6,"{'Hadamard': 6, 'CNOT': 1032, 'RZ': 252, 'RX': 24}",1314,6,0,0,6,282,1032,0
a_6_equality_02,4*x_0 + 1*x_1 + 2*x_2 + 3*x_3 + 5*x_4 + 2*x_5 == 6,equality,6,complete,ftqc,gadget,lambda_2,4.0,0.9993594110175399,6,0,6,"{'Hadamard': 6, 'CNOT': 1032, 'T': 12144}",13182,6,0,0,6,12150,1032,12144
a_6_equality_02,4*x_0 + 1*x_1 + 2*x_2 + 3*x_3 + 5*x_4 + 2*x_5 == 6,equality,6,complete,nisq,penalty_cost_layer,unit_penalty,,,6,0,6,"{'CNOT': 30, 'RZ': 21}",51,6,0,0,6,21,30,0
a_6_equality_02,4*x_0 + 1*x_1 + 2*x_2 + 3*x_3 + 5*x_4 + 2*x_5 == 6,equality,6,complete,ftqc,penalty_cost_layer,unit_penalty,,,6,0,6,"{'CNOT': 30, 'T': 924}",954,6,0,0,6,924,30,924
a_6_mixed_01,-3*x_0 + 5*x_1 + 5*x_2 - 2*x_3 + 5*x_4 - 2*x_5 <= 6,mixed,6,complete,nisq,gadget,feasibility,7.0,0.06428077259848161,6,0,6,"{'Hadamard': 6, 'CNOT': 966, 'RZ': 273, 'RX': 42}",1287,6,0,0,6,321,966,0
a_6_mixed_01,-3*x_0 + 5*x_1 + 5*x_2 - 2*x_3 + 5*x_4 - 2*x_5 <= 6,mixed,6,complete,ftqc,gadget,feasibility,7.0,0.06428077259848161,6,0,6,"{'Hadamard': 6, 'CNOT': 966, 'T': 13860}",14832,6,0,0,6,13866,966,13860
a_6_mixed_01,-3*x_0 + 5*x_1 + 5*x_2 - 2*x_3 + 5*x_4 - 2*x_5 <= 6,mixed,6,complete,nisq,gadget,fidelity,4.0,0.9995323856508698,6,0,6,"{'Hadamard': 6, 'CNOT': 552, 'RZ': 156, 'RX': 24}",738,6,0,0,6,186,552,0
a_6_mixed_01,-3*x_0 + 5*x_1 + 5*x_2 - 2*x_3 + 5*x_4 - 2*x_5 <= 6,mixed,6,complete,ftqc,gadget,fidelity,4.0,0.9995323856508698,6,0,6,"{'Hadamard': 6, 'CNOT': 552, 'T': 7920}",8478,6,0,0,6,7926,552,7920
a_6_mixed_01,-3*x_0 + 5*x_1 + 5*x_2 - 2*x_3 + 5*x_4 - 2*x_5 <= 6,mixed,6,complete,nisq,gadget,lambda_0.5,4.0,0.9990943860036406,6,0,6,"{'Hadamard': 6, 'CNOT': 552, 'RZ': 156, 'RX': 24}",738,6,0,0,6,186,552,0
a_6_mixed_01,-3*x_0 + 5*x_1 + 5*x_2 - 2*x_3 + 5*x_4 - 2*x_5 <= 6,mixed,6,complete,ftqc,gadget,lambda_0.5,4.0,0.9990943860036406,6,0,6,"{'Hadamard': 6, 'CNOT': 552, 'T': 7920}",8478,6,0,0,6,7926,552,7920
a_6_mixed_01,-3*x_0 + 5*x_1 + 5*x_2 - 2*x_3 + 5*x_4 - 2*x_5 <= 6,mixed,6,complete,nisq,gadget,lambda_1,4.0,0.9992831508080429,6,0,6,"{'Hadamard': 6, 'CNOT': 552, 'RZ': 156, 'RX': 24}",738,6,0,0,6,186,552,0
a_6_mixed_01,-3*x_0 + 5*x_1 + 5*x_2 - 2*x_3 + 5*x_4 - 2*x_5 <= 6,mixed,6,complete,ftqc,gadget,lambda_1,4.0,0.9992831508080429,6,0,6,"{'Hadamard': 6, 'CNOT': 552, 'T': 7920}",8478,6,0,0,6,7926,552,7920
a_6_mixed_01,-3*x_0 + 5*x_1 + 5*x_2 - 2*x_3 + 5*x_4 - 2*x_5 <= 6,mixed,6,complete,nisq,gadget,lambda_2,5.0,0.9998939196608,6,0,6,"{'Hadamard': 6, 'CNOT': 690, 'RZ': 195, 'RX': 30}",921,6,0,0,6,231,690,0
a_6_mixed_01,-3*x_0 + 5*x_1 + 5*x_2 - 2*x_3 + 5*x_4 - 2*x_5 <= 6,mixed,6,complete,ftqc,gadget,lambda_2,5.0,0.9998939196608,6,0,6,"{'Hadamard': 6, 'CNOT': 690, 'T': 9900}",10596,6,0,0,6,9906,690,9900
a_6_mixed_01,-3*x_0 + 5*x_1 + 5*x_2 - 2*x_3 + 5*x_4 - 2*x_5 <= 6,mixed,6,complete,nisq,penalty_cost_layer,unit_penalty,,,6,4,10,"{'CNOT': 90, 'RZ': 55}",145,10,0,0,10,55,90,0
a_6_mixed_01,-3*x_0 + 5*x_1 + 5*x_2 - 2*x_3 + 5*x_4 - 2*x_5 <= 6,mixed,6,complete,ftqc,penalty_cost_layer,unit_penalty,,,6,4,10,"{'CNOT': 90, 'T': 2420}",2510,10,0,0,10,2420,90,2420
a_6_mixed_02,1*x_0 - 4*x_1 + 4*x_2 + 4*x_3 - 4*x_4 + 3*x_5 <= 2,mixed,6,complete,nisq,gadget,feasibility,1.0,0.32893213704709195,6,0,6,"{'Hadamard': 6, 'CNOT': 48, 'RZ': 16, 'RX': 6}",76,6,0,0,6,28,48,0
a_6_mixed_02,1*x_0 - 4*x_1 + 4*x_2 + 4*x_3 - 4*x_4 + 3*x_5 <= 2,mixed,6,complete,ftqc,gadget,feasibility,1.0,0.32893213704709195,6,0,6,"{'Hadamard': 6, 'CNOT': 48, 'T': 968}",1022,6,0,0,6,974,48,968
a_6_mixed_02,1*x_0 - 4*x_1 + 4*x_2 + 4*x_3 - 4*x_4 + 3*x_5 <= 2,mixed,6,complete,nisq,gadget,fidelity,3.0,0.9996383921415073,6,0,6,"{'Hadamard': 6, 'CNOT': 144, 'RZ': 48, 'RX': 18}",216,6,0,0,6,72,144,0
a_6_mixed_02,1*x_0 - 4*x_1 + 4*x_2 + 4*x_3 - 4*x_4 + 3*x_5 <= 2,mixed,6,complete,ftqc,gadget,fidelity,3.0,0.9996383921415073,6,0,6,"{'Hadamard': 6, 'CNOT': 144, 'T': 2904}",3054,6,0,0,6,2910,144,2904
a_6_mixed_02,1*x_0 - 4*x_1 + 4*x_2 + 4*x_3 - 4*x_4 + 3*x_5 <= 2,mixed,6,complete,nisq,gadget,lambda_0.5,4.0,0.9996980272186335,6,0,6,"{'Hadamard': 6, 'CNOT': 192, 'RZ': 64, 'RX': 24}",286,6,0,0,6,94,192,0
a_6_mixed_02,1*x_0 - 4*x_1 + 4*x_2 + 4*x_3 - 4*x_4 + 3*x_5 <= 2,mixed,6,complete,ftqc,gadget,lambda_0.5,4.0,0.9996980272186335,6,0,6,"{'Hadamard': 6, 'CNOT': 192, 'T': 3872}",4070,6,0,0,6,3878,192,3872
a_6_mixed_02,1*x_0 - 4*x_1 + 4*x_2 + 4*x_3 - 4*x_4 + 3*x_5 <= 2,mixed,6,complete,nisq,gadget,lambda_1,4.0,0.9998626832557063,6,0,6,"{'Hadamard': 6, 'CNOT': 192, 'RZ': 64, 'RX': 24}",286,6,0,0,6,94,192,0
a_6_mixed_02,1*x_0 - 4*x_1 + 4*x_2 + 4*x_3 - 4*x_4 + 3*x_5 <= 2,mixed,6,complete,ftqc,gadget,lambda_1,4.0,0.9998626832557063,6,0,6,"{'Hadamard': 6, 'CNOT': 192, 'T': 3872}",4070,6,0,0,6,3878,192,3872
a_6_mixed_02,1*x_0 - 4*x_1 + 4*x_2 + 4*x_3 - 4*x_4 + 3*x_5 <= 2,mixed,6,complete,nisq,gadget,lambda_2,4.0,0.9996230916339276,6,0,6,"{'Hadamard': 6, 'CNOT': 192, 'RZ': 64, 'RX': 24}",286,6,0,0,6,94,192,0
a_6_mixed_02,1*x_0 - 4*x_1 + 4*x_2 + 4*x_3 - 4*x_4 + 3*x_5 <= 2,mixed,6,complete,ftqc,gadget,lambda_2,4.0,0.9996230916339276,6,0,6,"{'Hadamard': 6, 'CNOT': 192, 'T': 3872}",4070,6,0,0,6,3878,192,3872
a_6_mixed_02,1*x_0 - 4*x_1 + 4*x_2 + 4*x_3 - 4*x_4 + 3*x_5 <= 2,mixed,6,complete,nisq,penalty_cost_layer,unit_penalty,,,6,4,10,"{'CNOT': 90, 'RZ': 55}",145,10,0,0,10,55,90,0
a_6_mixed_02,1*x_0 - 4*x_1 + 4*x_2 + 4*x_3 - 4*x_4 + 3*x_5 <= 2,mixed,6,complete,ftqc,penalty_cost_layer,unit_penalty,,,6,4,10,"{'CNOT': 90, 'T': 2420}",2510,10,0,0,10,2420,90,2420
a_6_mixed_03,1*x_0 - 1*x_1 + 2*x_2 + 1*x_3 - 3*x_4 + 4*x_5 <= 2,mixed,6,complete,nisq,gadget,feasibility,2.0,0.0649300053106461,6,0,6,"{'Hadamard': 6, 'CNOT': 372, 'RZ': 86, 'RX': 12}",476,6,0,0,6,104,372,0
a_6_mixed_03,1*x_0 - 1*x_1 + 2*x_2 + 1*x_3 - 3*x_4 + 4*x_5 <= 2,mixed,6,complete,ftqc,gadget,feasibility,2.0,0.0649300053106461,6,0,6,"{'Hadamard': 6, 'CNOT': 372, 'T': 4312}",4690,6,0,0,6,4318,372,4312
a_6_mixed_03,1*x_0 - 1*x_1 + 2*x_2 + 1*x_3 - 3*x_4 + 4*x_5 <= 2,mixed,6,complete,nisq,gadget,fidelity,4.0,0.999949147629126,6,0,6,"{'Hadamard': 6, 'CNOT': 744, 'RZ': 172, 'RX': 24}",946,6,0,0,6,202,744,0
a_6_mixed_03,1*x_0 - 1*x_1 + 2*x_2 + 1*x_3 - 3*x_4 + 4*x_5 <= 2,mixed,6,complete,ftqc,gadget,fidelity,4.0,0.999949147629126,6,0,6,"{'Hadamard': 6, 'CNOT': 744, 'T': 8624}",9374,6,0,0,6,8630,744,8624
a_6_mixed_03,1*x_0 - 1*x_1 + 2*x_2 + 1*x_3 - 3*x_4 + 4*x_5 <= 2,mixed,6,complete,nisq,gadget,lambda_0.5,4.0,0.9998058424951837,6,0,6,"{'Hadamard': 6, 'CNOT': 744, 'RZ': 172, 'RX': 24}",946,6,0,0,6,202,744,0
a_6_mixed_03,1*x_0 - 1*x_1 + 2*x_2 + 1*x_3 - 3*x_4 + 4*x_5 <= 2,mixed,6,complete,ftqc,gadget,lambda_0.5,4.0,0.9998058424951837,6,0,6,"{'Hadamard': 6, 'CNOT': 744, 'T': 8624}",9374,6,0,0,6,8630,744,8624
a_6_mixed_03,1*x_0 - 1*x_1 + 2*x_2 + 1*x_3 - 3*x_4 + 4*x_5 <= 2,mixed,6,complete,nisq,gadget,lambda_1,4.0,0.9998896730829718,6,0,6,"{'Hadamard': 6, 'CNOT': 744, 'RZ': 172, 'RX': 24}",946,6,0,0,6,202,744,0
a_6_mixed_03,1*x_0 - 1*x_1 + 2*x_2 + 1*x_3 - 3*x_4 + 4*x_5 <= 2,mixed,6,complete,ftqc,gadget,lambda_1,4.0,0.9998896730829718,6,0,6,"{'Hadamard': 6, 'CNOT': 744, 'T': 8624}",9374,6,0,0,6,8630,744,8624
a_6_mixed_03,1*x_0 - 1*x_1 + 2*x_2 + 1*x_3 - 3*x_4 + 4*x_5 <= 2,mixed,6,complete,nisq,gadget,lambda_2,4.0,0.9995511705227358,6,0,6,"{'Hadamard': 6, 'CNOT': 744, 'RZ': 172, 'RX': 24}",946,6,0,0,6,202,744,0
a_6_mixed_03,1*x_0 - 1*x_1 + 2*x_2 + 1*x_3 - 3*x_4 + 4*x_5 <= 2,mixed,6,complete,ftqc,gadget,lambda_2,4.0,0.9995511705227358,6,0,6,"{'Hadamard': 6, 'CNOT': 744, 'T': 8624}",9374,6,0,0,6,8630,744,8624
a_6_mixed_03,1*x_0 - 1*x_1 + 2*x_2 + 1*x_3 - 3*x_4 + 4*x_5 <= 2,mixed,6,complete,nisq,penalty_cost_layer,unit_penalty,,,6,3,9,"{'CNOT': 72, 'RZ': 45}",117,9,0,0,9,45,72,0
a_6_mixed_03,1*x_0 - 1*x_1 + 2*x_2 + 1*x_3 - 3*x_4 + 4*x_5 <= 2,mixed,6,complete,ftqc,penalty_cost_layer,unit_penalty,,,6,3,9,"{'CNOT': 72, 'T': 1980}",2052,9,0,0,9,1980,72,1980
a_6_positive_01,3*x_0 + 4*x_1 + 1*x_2 + 4*x_3 + 3*x_4 + 5*x_5 <= 9,positive,6,complete,nisq,gadget,feasibility,8.0,0.06027899183364831,6,0,6,"{'Hadamard': 6, 'CNOT': 1232, 'RZ': 312, 'RX': 48}",1598,6,0,0,6,366,1232,0
a_6_positive_01,3*x_0 + 4*x_1 + 1*x_2 + 4*x_3 + 3*x_4 + 5*x_5 <= 9,positive,6,complete,ftqc,gadget,feasibility,8.0,0.06027899183364831,6,0,6,"{'Hadamard': 6, 'CNOT': 1232, 'T': 15840}",17078,6,0,0,6,15846,1232,15840
a_6_positive_01,3*x_0 + 4*x_1 + 1*x_2 + 4*x_3 + 3*x_4 + 5*x_5 <= 9,positive,6,complete,nisq,gadget,fidelity,4.0,0.999486037407427,6,0,6,"{'Hadamard': 6, 'CNOT': 616, 'RZ': 156, 'RX': 24}",802,6,0,0,6,186,616,0
a_6_positive_01,3*x_0 + 4*x_1 + 1*x_2 + 4*x_3 + 3*x_4 + 5*x_5 <= 9,positive,6,complete,ftqc,gadget,fidelity,4.0,0.999486037407427,6,0,6,"{'Hadamard': 6, 'CNOT': 616, 'T': 7920}",8542,6,0,0,6,7926,616,7920
a_6_positive_01,3*x_0 + 4*x_1 + 1*x_2 + 4*x_3 + 3*x_4 + 5*x_5 <= 9,positive,6,complete,nisq,gadget,lambda_0.5,4.0,0.9993704711831964,6,0,6,"{'Hadamard': 6, 'CNOT': 616, 'RZ': 156, 'RX': 24}",802,6,0,0,6,186,616,0
a_6_positive_01,3*x_0 + 4*x_1 + 1*x_2 + 4*x_3 + 3*x_4 + 5*x_5 <= 9,positive,6,complete,ftqc,gadget,lambda_0.5,4.0,0.9993704711831964,6,0,6,"{'Hadamard': 6, 'CNOT': 616, 'T': 7920}",8542,6,0,0,6,7926,616,7920
a_6_positive_01,3*x_0 + 4*x_1 + 1*x_2 + 4*x_3 + 3*x_4 + 5*x_5 <= 9,positive,6,complete,nisq,gadget,lambda_1,4.0,0.999474505819831,6,0,6,"{'Hadamard': 6, 'CNOT': 616, 'RZ': 156, 'RX': 24}",802,6,0,0,6,186,616,0
a_6_positive_01,3*x_0 + 4*x_1 + 1*x_2 + 4*x_3 + 3*x_4 + 5*x_5 <= 9,positive,6,complete,ftqc,gadget,lambda_1,4.0,0.999474505819831,6,0,6,"{'Hadamard': 6, 'CNOT': 616, 'T': 7920}",8542,6,0,0,6,7926,616,7920
a_6_positive_01,3*x_0 + 4*x_1 + 1*x_2 + 4*x_3 + 3*x_4 + 5*x_5 <= 9,positive,6,complete,nisq,gadget,lambda_2,5.0,0.9998993452690247,6,0,6,"{'Hadamard': 6, 'CNOT': 770, 'RZ': 195, 'RX': 30}",1001,6,0,0,6,231,770,0
a_6_positive_01,3*x_0 + 4*x_1 + 1*x_2 + 4*x_3 + 3*x_4 + 5*x_5 <= 9,positive,6,complete,ftqc,gadget,lambda_2,5.0,0.9998993452690247,6,0,6,"{'Hadamard': 6, 'CNOT': 770, 'T': 9900}",10676,6,0,0,6,9906,770,9900
a_6_positive_01,3*x_0 + 4*x_1 + 1*x_2 + 4*x_3 + 3*x_4 + 5*x_5 <= 9,positive,6,complete,nisq,penalty_cost_layer,unit_penalty,,,6,4,10,"{'CNOT': 90, 'RZ': 55}",145,10,0,0,10,55,90,0
a_6_positive_01,3*x_0 + 4*x_1 + 1*x_2 + 4*x_3 + 3*x_4 + 5*x_5 <= 9,positive,6,complete,ftqc,penalty_cost_layer,unit_penalty,,,6,4,10,"{'CNOT': 90, 'T': 2420}",2510,10,0,0,10,2420,90,2420
a_6_positive_02,5*x_0 + 1*x_1 + 5*x_2 + 5*x_3 + 2*x_4 + 2*x_5 <= 12,positive,6,complete,nisq,gadget,feasibility,3.0,0.05419571201046294,6,0,6,"{'Hadamard': 6, 'CNOT': 414, 'RZ': 117, 'RX': 18}",555,6,0,0,6,141,414,0
a_6_positive_02,5*x_0 + 1*x_1 + 5*x_2 + 5*x_3 + 2*x_4 + 2*x_5 <= 12,positive,6,complete,ftqc,gadget,feasibility,3.0,0.05419571201046294,6,0,6,"{'Hadamard': 6, 'CNOT': 414, 'T': 5940}",6360,6,0,0,6,5946,414,5940
a_6_positive_02,5*x_0 + 1*x_1 + 5*x_2 + 5*x_3 + 2*x_4 + 2*x_5 <= 12,positive,6,complete,nisq,gadget,fidelity,4.0,0.99919308034248,6,0,6,"{'Hadamard': 6, 'CNOT': 552, 'RZ': 156, 'RX': 24}",738,6,0,0,6,186,552,0
a_6_positive_02,5*x_0 + 1*x_1 + 5*x_2 + 5*x_3 + 2*x_4 + 2*x_5 <= 12,positive,6,complete,ftqc,gadget,fidelity,4.0,0.99919308034248,6,0,6,"{'Hadamard': 6, 'CNOT': 552, 'T': 7920}",8478,6,0,0,6,7926,552,7920
a_6_positive_02,5*x_0 + 1*x_1 + 5*x_2 + 5*x_3 + 2*x_4 + 2*x_5 <= 12,positive,6,complete,nisq,gadget,lambda_0.5,5.0,0.9999828126781029,6,0,6,"{'Hadamard': 6, 'CNOT': 690, 'RZ': 195, 'RX': 30}",921,6,0,0,6,231,690,0
a_6_positive_02,5*x_0 + 1*x_1 + 5*x_2 + 5*x_3 + 2*x_4 + 2*x_5 <= 12,positive,6,complete,ftqc,gadget,lambda_0.5,5.0,0.9999828126781029,6,0,6,"{'Hadamard': 6, 'CNOT': 690, 'T': 9900}",10596,6,0,0,6,9906,690,9900
a_6_positive_02,5*x_0 + 1*x_1 + 5*x_2 + 5*x_3 + 2*x_4 + 2*x_5 <= 12,positive,6,complete,nisq,gadget,lambda_1,4.0,0.9995762307733635,6,0,6,"{'Hadamard': 6, 'CNOT': 552, 'RZ': 156, 'RX': 24}",738,6,0,0,6,186,552,0
a_6_positive_02,5*x_0 + 1*x_1 + 5*x_2 + 5*x_3 + 2*x_4 + 2*x_5 <= 12,positive,6,complete,ftqc,gadget,lambda_1,4.0,0.9995762307733635,6,0,6,"{'Hadamard': 6, 'CNOT': 552, 'T': 7920}",8478,6,0,0,6,7926,552,7920
a_6_positive_02,5*x_0 + 1*x_1 + 5*x_2 + 5*x_3 + 2*x_4 + 2*x_5 <= 12,positive,6,complete,nisq,gadget,lambda_2,5.0,0.999828114327073,6,0,6,"{'Hadamard': 6, 'CNOT': 690, 'RZ': 195, 'RX': 30}",921,6,0,0,6,231,690,0
a_6_positive_02,5*x_0 + 1*x_1 + 5*x_2 + 5*x_3 + 2*x_4 + 2*x_5 <= 12,positive,6,complete,ftqc,gadget,lambda_2,5.0,0.999828114327073,6,0,6,"{'Hadamard': 6, 'CNOT': 690, 'T': 9900}",10596,6,0,0,6,9906,690,9900
a_6_positive_02,5*x_0 + 1*x_1 + 5*x_2 + 5*x_3 + 2*x_4 + 2*x_5 <= 12,positive,6,complete,nisq,penalty_cost_layer,unit_penalty,,,6,4,10,"{'CNOT': 90, 'RZ': 55}",145,10,0,0,10,55,90,0
a_6_positive_02,5*x_0 + 1*x_1 + 5*x_2 + 5*x_3 + 2*x_4 + 2*x_5 <= 12,positive,6,complete,ftqc,penalty_cost_layer,unit_penalty,,,6,4,10,"{'CNOT': 90, 'T': 2420}",2510,10,0,0,10,2420,90,2420
a_6_positive_03,2*x_0 + 5*x_1 + 3*x_2 + 5*x_3 + 3*x_4 + 3*x_5 <= 8,positive,6,complete,nisq,gadget,feasibility,1.0,0.08421337114926943,6,0,6,"{'Hadamard': 6, 'CNOT': 168, 'RZ': 43, 'RX': 6}",223,6,0,0,6,55,168,0
a_6_positive_03,2*x_0 + 5*x_1 + 3*x_2 + 5*x_3 + 3*x_4 + 3*x_5 <= 8,positive,6,complete,ftqc,gadget,feasibility,1.0,0.08421337114926943,6,0,6,"{'Hadamard': 6, 'CNOT': 168, 'T': 2156}",2330,6,0,0,6,2162,168,2156
a_6_positive_03,2*x_0 + 5*x_1 + 3*x_2 + 5*x_3 + 3*x_4 + 3*x_5 <= 8,positive,6,complete,nisq,gadget,fidelity,4.0,0.9998742670048647,6,0,6,"{'Hadamard': 6, 'CNOT': 672, 'RZ': 172, 'RX': 24}",874,6,0,0,6,202,672,0
a_6_positive_03,2*x_0 + 5*x_1 + 3*x_2 + 5*x_3 + 3*x_4 + 3*x_5 <= 8,positive,6,complete,ftqc,gadget,fidelity,4.0,0.9998742670048647,6,0,6,"{'Hadamard': 6, 'CNOT': 672, 'T': 8624}",9302,6,0,0,6,8630,672,8624
a_6_positive_03,2*x_0 + 5*x_1 + 3*x_2 + 5*x_3 + 3*x_4 + 3*x_5 <= 8,positive,6,complete,nisq,gadget,lambda_0.5,4.0,0.9994615178872716,6,0,6,"{'Hadamard': 6, 'CNOT': 672, 'RZ': 172, 'RX': 24}",874,6,0,0,6,202,672,0
a_6_positive_03,2*x_0 + 5*x_1 + 3*x_2 + 5*x_3 + 3*x_4 + 3*x_5 <= 8,positive,6,complete,ftqc,gadget,lambda_0.5,4.0,0.9994615178872716,6,0,6,"{'Hadamard': 6, 'CNOT': 672, 'T': 8624}",9302,6,0,0,6,8630,672,8624
a_6_positive_03,2*x_0 + 5*x_1 + 3*x_2 + 5*x_3 + 3*x_4 + 3*x_5 <= 8,positive,6,complete,nisq,gadget,lambda_1,4.0,0.9991118323331746,6,0,6,"{'Hadamard': 6, 'CNOT': 672, 'RZ': 172, 'RX': 24}",874,6,0,0,6,202,672,0
a_6_positive_03,2*x_0 + 5*x_1 + 3*x_2 + 5*x_3 + 3*x_4 + 3*x_5 <= 8,positive,6,complete,ftqc,gadget,lambda_1,4.0,0.9991118323331746,6,0,6,"{'Hadamard': 6, 'CNOT': 672, 'T': 8624}",9302,6,0,0,6,8630,672,8624
